see . get your boots .	hi honey .
did you get his number ?	i know who it is .
i know who it is .	good . who ?
good . who ?	mel gordon .
mel gordon .	i still don t understand
new hat ? jill s up i see .	for a while .
for a while .	how s she doing ?
how s she doing ?	okay . she s fine .
see you tomorrow maybe .	you okay ?
you okay ?	yeah .
you okay ?	yeah .
yeah .	i m sorry about what i said .
i m sorry about what i said .	said what ?
forget it .	i m sorry .
you don t mean that .	yeah . i mean that .
call me .	tonight . let s get together .
tonight . let s get together .	okay .
money .	jack doesn t need money .
alright . i ll think about it .	good .
strange .	think they re alright ?
think they re alright ?	of course ! i would ve heard .
of course ! i would ve heard .	how ?
how ?	i don t know for christ s sake !
this is nuts .	wade .
there s a furnace .	you re not using it today ?
coffee s perked .	when did she die ?
it makes me sad .	can ?
whitehouse . next time phone ahead .	how s that ?
it don t look right .	what ?
jack ?	the other guy .
his office . you mean my old office .	well i guess that s what he said .
well i guess that s what he said .	he got his deer yet ?
just do it .	atta go .
nothing .	you no good pup !
sleeping .	you remember margie fogg ?
where s ma ?	she s coming .
is there something wrong with the phone ?	in the living room .
love ! i m made of love !	call it what you want .
call it what you want .	everything you know is from me .
everything you know is from me .	yeah .
yeah .	bang !
bang !	you and me .
rolfe .	wade ?
who ?	twombley .
twombley .	no shit .
no shit .	you think jack shot him ?
you think jack shot him ?	well it was an accident .
lillian was here . in lawford .	huh ?
huh ?	the night before the shooting .
the night before the shooting .	how was she ?
yeah i guess .	get some sleep .
anyone else want one ? rolfe ?	no thanks . i don t drink .
no thanks . i don t drink .	yeah . i forgot .
what about margie ?	what about her ?
what about her ?	well do you still plan to get married ?
which is ?	that it wasn t an accident .
that it wasn t an accident .	then who shot him ?
then who shot him ?	well your friend i think . jack hewitt .
well your friend i think . jack hewitt .	motive . you gotta have a motive .
motive . you gotta have a motive .	money .
well you aren t the president dear .	yeah no duh .
i m sure he s busy .	don t you even want to ask ?
alice . . .	mom just this once give it a rest .
some kids were teasing you ?	that s not really the point .
mom ?	yes dear ?
daddy . daddy please . . .	jim . . . for godsake !
he didn t leave us .	you are a resilient man mr .
oooooh i m good .	hey you guys back already ?
it was the experience of a lifetime .	how bout a hug for the old man .
alice !	daddy . . .
daddy . . .	alice . . . i . . .
how you doing sweetie ?	been better dad . . . you ?
there they are !	okay i m slowing us down .
do you see the maintenance panel ?	got it .
you read my mind .	put your pilot on .
put your pilot on .	he s busy being dead .
who s flying the fucking plane ?	i m doing what i can .
got it .	stay cool .
walter if you have a point make it .	that kid s name was jim marshall .
they aren t answering their hails .	this doesn t make sense .
it was a good ad lib sir .	thanks . wrote it last night .
the chief justice ? what on earth for ?	to swear you in as president .
special agent gibbs . you helped do this ?	yes mr . president .
yes mr . president .	why ?
why ?	because it is my duty .
air force one please reduce speed to knots .	roger .
that s affirmative .	ga get it .
the rest of the secret service ?	dead .
dead .	how many others killed ?
how many others killed ?	nine .
nine .	any of us ?
remarkable aircraft . remarkable .	why did they do that ?
why did they do that ?	psychology . they re trying to unnerve us .
psychology . they re trying to unnerve us .	well it worked .
stand by .	romeo tango zulu this is tower .
a dubious distinction no ?	i guess it depends on your perspective .
please tell me your name .	maria . . . maria mitchell .
you re pointing a gun at me .	very good . thank you ms . mitchell .
now or he dies please .	come on alice .
what do you know of my husband ?	i know he left you behind .
i know he left you behind .	my husband is a very courageous man .
do you have to be so brutal ?	yes
yes	why ? do you enjoy it ?
no .	say something dear .
four . . .	jim . . .
jim . . .	three . . .
this administration does not negotiate with terrorists .	pity . mr . gibbs .
stop .	you ll do it ?
the taste of defeat is bitter no ?	one thing i ve learned as
i ll not going without my family .	yes sir .
sir we stay with the president .	that isn t necessary .
may i speak to you for a moment ?	can t it wait ?
can t it wait ?	no mr . president . it can t .
you know what ?	what ?
what ?	i miss you . and i miss her .
what are you doing ?	flying the plane .
the fax machines .	excuse me ?
excuse me ?	the fax machines .
where are we sending it ?	white house situation room .
someone should give you a raise .	actually sir you could be that someone .
what s going on ?	we re under attack .
we re under attack .	where s my family ?
where s my family ?	we re handling it sir .
one .	but . . .
but . . .	two . . . three . go !
who can i say is calling ?	this is the president .
this is the president .	yeah right .
you give me ulcers .	that s my job .
shepherd .	sir . . .
iraq sir . we re over iraq .	iraq ? shep you re fired .
it s open !	do you see teem ?
we re hooked !	we re hooked . hove into position .
what ?	i just wish it was that simple .
forget it . i was reading .	i was reading too .
i was reading too .	what s the story ?
kruger sagittarius .	commissioner aquarius .
did you feel that ?	yes i did . . .
yes i did . . .	felt like a large asteroid .
oveur .	dunn .
shut down accelerators .	accelerators down .
dunn .	sir ?
sir ?	you better take this .
elaine .	te . . . !
it s got to be stopped !	but ted the invitations have already gone out .
ted what s wrong ?	ask simon .
no goodbyes elaine . just go .	if that s the way you want it .
ted we re taking off !	let me by elaine .
ted .	not now elaine !
not now elaine !	ted !
i ve never used the word insane ted .	what word would you use elaine ?
elaine !	ted !
ted !	elaine what s going on ?
elaine what s going on ?	ted there s no time to explain .
ted we ve only got ten minutes .	not now elaine .
not now elaine .	i mean until we start to burn up .
you mean . . .	that s right premature ejection .
that s right premature ejection .	what will happen to him ted ?
are you afraid ?	not when i m with you ted .
set !	now !
now !	compute !
the brain is an amazingly complex organ elaine .	is he making any progress doctor ?
frank s the best pilot in the program .	i m so excited simon .
i m so excited simon .	i guess this is a first for you .
i guess this is a first for you .	no i ve been excited before .
have you got it straightened out now ?	i think so .
i think so .	that s my girl .
maybe .	simon what are you saying ? !
roger .	you can do it from up here captain .
intermitant failure in scan mode r . analyze .	negative .
negative .	that doesn t make sense . repeat analysis .
that doesn t make sense . repeat analysis .	negative .
negative .	that s not possible .
go ahead .	you have great tits .
scraps .	can i hold him ?
can i hold him ?	sure .
sure .	he s a boy dog .
he s a boy dog .	yeah .
all right . here .	what . . . ?
you re sure ?	i m sure .
all right captain oveur . over .	poached ! not over ! over !
which passenger is joe salucci ?	sixteen c why ?
sixteen c why ?	he s carrying a bomb .
he s carrying a bomb .	a b . . .
captain oveur ?	mr . kurtz i presume .
i have to see bud kruger .	do you have an appointment sir ?
you can t go in there !	don t try to stop me !
ah won t you sit down ?	thank you . cream ?
both pilots !	can you fly this airplane and land it ?
can you fly this airplane and land it ?	surely you can t be serious .
captain how soon can we land ?	i can t tell .
can t you take a guess ?	well . . .not for another two hours .
what did he have ?	he had fish .
elaine !	ted !
ted what are you doing here ?	elaine i ve got to talk to you .
i love you elaine .	i love you .
you got a telegram from head quarters today .	headquarters ! ? what is it ?
rain .	and a little ice .
and a little ice .	and a little ice !
sluggish . like a wet sponge .	sluggish . like a wet sponge .
rats ! i ve lost number three .	what happened ted ? what went wrong ?
ted . . .	yes ?
see them elaine ?	uh huh .
we have a visitor .	hello .
you promise you ll write .	every day .
bill ! bill ! good bye bill .	good bye darling .
yes captain ?	did you decide on a runway yet ?
oh i can t stand it .	what is it ?
hi !	i m randy .
oh i d love to .	okay this is one of my favorites .
roger .	huh ?
roger .	huh ?
we have clearance clarence .	roger roger . what s our vector victor ?
excuse me sister ?	yes ?
you okay ?	yeah . . .
you are cassandra ?	that s right .
in there .	show me .
william harcourt ?	yes . . .
this is becoming a serious breach of security .	he didn t recognize me .
kill them both .	here ?
here ?	do it !
what s this ? what s going on ?	nothing .
nothing .	nothing ?
nothing ?	shouldn t we examine their personal effects ?
